Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
SC_284 - illumina_universal_adapter	0.000008178594328635548	0.000008178594328635548	0.000008178594328635548	0.000008178594328635548	0.000008178594328635548	0.000008178594328635548	0.000008178594328635548	0.000008178594328635548	0.000008178594328635548	0.000008178594328635548	0.00002044648582158887	0.00002862508015022442	0.00006951805179340216	0.00015539329224407544	0.00028625080150224423	0.00048253706538949737	0.000797412947041966	0.0011818068804878368	0.0017992907522998208	0.0029115795809942554	0.006591947028880252	0.023120886167052695	0.06813995864902707	0.07540663971001976	0.07807286146115495	0.07886209581386829	0.0796963124353891	0.08136883497559508	0.08642729556785617	0.09108091574084978	0.1018275886886769	0.1295530234627514	0.13253412109553908	0.13395310721155734	0.13414530417828027	0.13424753660738822	0.13424753660738822	0.13424753660738822	0.13424753660738822
SC_286 - illumina_universal_adapter	0.00005837139715927813	0.00005837139715927813	0.00005837139715927813	0.00005837139715927813	0.00005837139715927813	0.00005837139715927813	0.00005837139715927813	0.00005837139715927813	0.00005837139715927813	0.0000745856741479665	0.00007782852954570418	0.00009079995113665487	0.00012971421590950695	0.00018808561306878508	0.0002367284440348502	0.0003696855153420948	0.0006193853809678957	0.0011090565460262845	0.001751141914778344	0.0030839554832485278	0.008077952795764546	0.03662156600665155	0.12194433437652749	0.13951736777686793	0.14611333565586637	0.14764396340359856	0.14897677697206874	0.1506533332126991	0.15362054590162907	0.1553943878041916	0.15835511478232608	0.1692186803647473	0.17119682215736728	0.17232857869117774	0.172448564340894	0.17264637852015602	0.17266259279714471	0.17266259279714471	0.17266259279714471
SC_287 - illumina_universal_adapter	0.0005858023646687777	0.0005858023646687777	0.0005858023646687777	0.0005858023646687777	0.0005858023646687777	0.0005858023646687777	0.0005858023646687777	0.0005901097349972246	0.0005901097349972246	0.0006245686976247997	0.0006633350305808218	0.0007279455855075252	0.0009260846206160823	0.0011672973590091083	0.0016195712434960324	0.002076152498311403	0.0028299423057896096	0.0036914163714789885	0.005009471691983738	0.007111468412265823	0.014283240009129903	0.04012746197981127	0.09628264895177344	0.10754642236066206	0.11069080270042829	0.11150489569250475	0.11218115283407092	0.11333983545242314	0.11557966802321552	0.1169924854909461	0.11978796883410814	0.12622748747513624	0.12693389620900153	0.12736463324184621	0.12738617009348846	0.12740339957480223	0.12740339957480223	0.12740339957480223	0.12740339957480223
SC_288 - illumina_universal_adapter	0.000052111265592062885	0.000052111265592062885	0.000052111265592062885	0.000052111265592062885	0.000052111265592062885	0.000052111265592062885	0.000052111265592062885	0.000052111265592062885	0.000052111265592062885	0.00005955573210521473	0.00014516709700646092	0.00020100059585509972	0.00037222332565759207	0.0005955573210521472	0.001124114443485928	0.0016973383649986197	0.0025497297807545055	0.0035919550925957635	0.005099459561509011	0.007850189938118616	0.015078766922389054	0.04018523023799364	0.1316256124190377	0.14138903025103636	0.14424770539208664	0.14488048504570455	0.14528620847067134	0.14577754326053935	0.1467751017733017	0.14728132549619602	0.14869949636695146	0.15175917210385687	0.15204950629786979	0.15217978446184993	0.1521872289283631	0.15221328456115912	0.15221328456115912	0.15221328456115912	0.15221328456115912
SC_292 - illumina_universal_adapter	0.00003304349416005806	0.00003304349416005806	0.00003304349416005806	0.00003304349416005806	0.00003304349416005806	0.00003304349416005806	0.00003304349416005806	0.00003304349416005806	0.00003304349416005806	0.000055072490266763436	0.00007710148637346881	0.00014318847469358493	0.00025700495457822936	0.0004075364279740494	0.0007416428689257476	0.0011932372891132078	0.002448890067195414	0.00326763442249463	0.0045306301992790714	0.006425123864455734	0.012126962356741308	0.03374475053612151	0.0978601437046875	0.10798613891506974	0.11125010183821325	0.1118228557369876	0.1123478801441974	0.11312256650728321	0.11416160082364948	0.11474536922047716	0.11546865459264732	0.11699966982206335	0.11742923524614411	0.11771194069618016	0.11775599868839356	0.11778537068320251	0.11778904218255364	0.11778904218255364	0.11778904218255364
SC_293 - illumina_universal_adapter	0.000012767316215227842	0.000012767316215227842	0.000012767316215227842	0.000012767316215227842	0.000012767316215227842	0.000017023088286970456	0.000017023088286970456	0.000017023088286970456	0.000017023088286970456	0.00002127886035871307	0.00007234812521962444	0.00016171933872621933	0.0003021598170937256	0.0005702734576135103	0.0009532929440703456	0.0015448452620425688	0.003098202068228623	0.004400468322181863	0.005915523179722233	0.008639217305637506	0.0177167791346645	0.046553890692792456	0.14684967110755065	0.16283009523694417	0.16783488319331347	0.16970316713280847	0.17143526636600773	0.17296734431183505	0.17568678266567858	0.17747420693581048	0.18030855113559108	0.18416853640466163	0.18497287732622097	0.18524099096674077	0.18526226982709948	0.18527078137124295	0.1852750371433147	0.1852750371433147	0.1852750371433147
SC_294 - illumina_universal_adapter	0.002438643520115827	0.0024424420302717707	0.0024424420302717707	0.0024424420302717707	0.0024424420302717707	0.002450039050583658	0.002465233091207433	0.0025981809466654607	0.002795703474774531	0.00333509191691853	0.003916263970777909	0.005234346994890358	0.007228564826760778	0.009576044103133957	0.016257623467438847	0.019505349650770675	0.02347859127388774	0.030885686077977866	0.03815223600629808	0.046022749049413336	0.06063181910917264	0.08370017128621846	0.12356553537284713	0.137866926109975	0.14238715319554796	0.14406609468447504	0.14578302127496157	0.14739738809123762	0.14939160592310805	0.15030324836053452	0.15154915969168406	0.15437904975786207	0.1551121622179592	0.15555278939604866	0.1556857372515067	0.15578070000540528	0.15581108808665284	0.15581108808665284	0.15581108808665284
SC_296 - illumina_universal_adapter	0.00004349090054384888	0.00004349090054384888	0.00004349090054384888	0.00004349090054384888	0.00004349090054384888	0.00004349090054384888	0.00004349090054384888	0.00004349090054384888	0.00004832322282649875	0.00005315554510914863	0.00005315554510914863	0.00007248483423974813	0.00008698180108769776	0.00015463431304479602	0.00025128075869779355	0.00034309488206814114	0.0005847109962006349	0.000932638200551426	0.0012902300494675167	0.0019570905244731996	0.004991788917977321	0.01860444078820202	0.07678076874902387	0.08624728810073498	0.08911285521434635	0.08955742886435014	0.08996334393609273	0.09061087512196782	0.09277092318231231	0.09384369872906058	0.09599408214483977	0.10344552310468588	0.10453762794056476	0.10499186623513385	0.105045021780243	0.1050546864248083	0.1050546864248083	0.1050546864248083	0.1050546864248083
SC_298 - illumina_universal_adapter	0.000033831105423475785	0.000033831105423475785	0.000033831105423475785	0.000033831105423475785	0.000033831105423475785	0.000033831105423475785	0.000039469622994055084	0.000039469622994055084	0.000039469622994055084	0.000045108140564634384	0.000050746658135213684	0.00006766221084695157	0.00012404738655274455	0.00019734811497027543	0.000369322900872944	0.0006089598976225641	0.0011248842553305699	0.001598519731259231	0.002447116625631415	0.004158406708302232	0.009030085889282745	0.02594563860102064	0.0712793198684782	0.07853045346424317	0.08081969159789837	0.08129614633261231	0.08176696254975568	0.08251406612785744	0.08427892212744877	0.08580414113029046	0.0915948986752754	0.1053782548765565	0.10623530954728455	0.10661309022451336	0.10664128281236626	0.10668075243536032	0.10668639095293089	0.10668639095293089	0.10668639095293089
SC_301 - illumina_universal_adapter	0.00022341817000903405	0.00022341817000903405	0.00022341817000903405	0.00022341817000903405	0.00022341817000903405	0.00022341817000903405	0.00022341817000903405	0.00022341817000903405	0.00022341817000903405	0.00022341817000903405	0.00022720491865325495	0.0002612856564512432	0.00031430013747033605	0.0003824616130663125	0.0005187845642582655	0.0007043352478250904	0.0015109127090441456	0.0021887407163596897	0.0031278543801264765	0.004741009302564587	0.009455511364619628	0.035727973458224344	0.1400907660929528	0.1525491691324396	0.15592316217444044	0.15655554919802533	0.1570364662758414	0.15770293403722427	0.15851708499573178	0.15896013458710562	0.15949027939729654	0.16045590030157286	0.16061115699598594	0.1606944654661588	0.16069825221480302	0.16071718595802412	0.16071718595802412	0.16071718595802412	0.16071718595802412
SC_303 - illumina_universal_adapter	0.000036555274621500594	0.000036555274621500594	0.000036555274621500594	0.000036555274621500594	0.000036555274621500594	0.000036555274621500594	0.000036555274621500594	0.00004467866898183406	0.00006092545770250099	0.00008123394360333466	0.00009748073232400158	0.0001380977041256689	0.0002721337110711711	0.00046303347853900753	0.0008042160416730131	0.001368791949716189	0.0022217483575512026	0.0033915171454392216	0.005365501975000254	0.008094962480072299	0.016449873579675266	0.05093368263929083	0.13254536408038098	0.15079050781368994	0.15757760380174857	0.15901950630070774	0.16046547049684712	0.16236228307998496	0.16508768188787684	0.16679765640072705	0.16977894213096942	0.175518120246545	0.1764360638092627	0.17710218214681003	0.17726871173119688	0.17734994567480022	0.17735400737198037	0.17735400737198037	0.17735400737198037
SC_307 - illumina_universal_adapter	0.000038633078244268765	0.000038633078244268765	0.000038633078244268765	0.000038633078244268765	0.000038633078244268765	0.000038633078244268765	0.000038633078244268765	0.000038633078244268765	0.000046359693893122514	0.00005022300171754939	0.00006181292519083002	0.00006953954083968377	0.00013521577385494068	0.0002588416242366007	0.0005060933249999208	0.0008924241074426085	0.0015182799749997623	0.0025845529345415803	0.0043037249164115405	0.0063203716007623695	0.013251145837784186	0.04484527722594718	0.16461940970665362	0.18315169734042935	0.18994725580359623	0.19122601069348152	0.19219570095741267	0.19340105299863386	0.19605514547401512	0.1974884326768775	0.1988830868014956	0.20616542205054025	0.2072780547039752	0.2080391263453873	0.20817047881141781	0.20841000389653228	0.2084718168217231	0.2084718168217231	0.2084718168217231
SC_309 - illumina_universal_adapter	0.00030376135275968474	0.0003165963394960094	0.0003165963394960094	0.0003165963394960094	0.0003165963394960094	0.0003165963394960094	0.00032087466840811766	0.00032087466840811766	0.00032943132623233415	0.00032943132623233415	0.0003337096551444424	0.00039360625991395766	0.0004449462068592565	0.0006118010344314777	0.0009412323606638118	0.0012792203447203625	0.00225467933668104	0.0031017884612784706	0.00465482185637376	0.006511616604228734	0.013930238937824415	0.033781685090006626	0.10323607664917173	0.11873218396882776	0.1225997933053736	0.12326293428675038	0.12394318858377558	0.12463627786753712	0.1260909096976539	0.12678399898141546	0.12834558903433496	0.1323714965406288	0.13282499940531228	0.1331501524026325	0.13316726571828094	0.13321432733631414	0.13321860566522623	0.13321860566522623	0.13321860566522623
SC_312 - illumina_universal_adapter	0.000060314353585740594	0.000060314353585740594	0.000060314353585740594	0.000060314353585740594	0.000060314353585740594	0.000060314353585740594	0.000060314353585740594	0.00007237722430288871	0.00007237722430288871	0.00008041913811432079	0.00010454487954861702	0.00012464966407719724	0.00018898497456865386	0.00024929932815439447	0.0003739489922315917	0.0005428291822716653	0.0008484219071060844	0.0013108319512634289	0.002014499409763736	0.0033172894472157325	0.009630191789189915	0.03359911590416323	0.0852121187459343	0.09534895110524444	0.0983204382585686	0.09882707882868882	0.09915679729495754	0.09999717728825219	0.10122356914449558	0.10187496416322157	0.10297268539848206	0.10585571149988046	0.10661165139815507	0.10695745369204665	0.10696549560585808	0.10698560039038667	0.10698560039038667	0.10698560039038667	0.10698560039038667
SC_313 - illumina_universal_adapter	0.00002186575693456082	0.00002186575693456082	0.00002186575693456082	0.00002186575693456082	0.00002186575693456082	0.00002186575693456082	0.00002186575693456082	0.00002186575693456082	0.00002186575693456082	0.000029154342579414424	0.00004737580669154844	0.00008381873491581647	0.0001275502487849381	0.00020408039805590097	0.0003498521109529731	0.0005648653874761545	0.0010422677472140657	0.0016763746983163295	0.002868058451249894	0.004588164663435345	0.00999629521191672	0.03241598465548642	0.11087032053669063	0.12346499653099766	0.12806773836572272	0.12978055599226332	0.13119089731454248	0.13264132585786836	0.1355166728947631	0.13756112116814453	0.1425465137492244	0.15347574792368238	0.15498084085934466	0.15586275972237193	0.15595751133575503	0.1560887058773624	0.15611057163429695	0.15611057163429695	0.15611057163429695
SC_314 - illumina_universal_adapter	0.00016744658306918635	0.00016744658306918635	0.00016744658306918635	0.00016744658306918635	0.00016744658306918635	0.00016744658306918635	0.00016744658306918635	0.00019007449970015748	0.00019007449970015748	0.00023533033296209974	0.00023985591628829396	0.00034846991611695537	0.0004073024993574803	0.0005159164991861417	0.000941321331848399	0.0012400098313772178	0.0017468751639109711	0.0025976848292354857	0.003914629577158005	0.005779169907550026	0.013979526894613964	0.044635828346253646	0.10168080617293186	0.1213218378086148	0.1272820310492126	0.1294678877957644	0.13108804662654194	0.13321959637317943	0.13590326728561258	0.13756415636632588	0.1407637437779452	0.14777839793354625	0.15161156701083275	0.15426808442330878	0.15439932633976838	0.15451699150624945	0.15453961942288041	0.15453961942288041	0.15453961942288041
SC_315 - illumina_universal_adapter	0.00005209039976336533	0.00005209039976336533	0.00005209039976336533	0.00005209039976336533	0.00005209039976336533	0.00005209039976336533	0.00005209039976336533	0.00005209039976336533	0.00006811821507517005	0.00006811821507517005	0.00006811821507517005	0.00010418079952673066	0.0001402433839782913	0.00020435464522551016	0.00038466756748331327	0.0005649804897411163	0.0008895437498051619	0.0012461626404928169	0.0018031292225780308	0.0029571319250279705	0.007665302672870606	0.02700686880039095	0.07846016290511204	0.08988799522242881	0.09324181557642396	0.09391097686569179	0.09436776960207822	0.09522525772125978	0.09670382368377377	0.09773761777138518	0.09968499733176944	0.10336338094582863	0.10406860481954804	0.10439316807961208	0.10440518894109593	0.10442121675640774	0.10442121675640774	0.10442121675640774	0.10442121675640774
SC_318 - illumina_universal_adapter	0.0002302934152521423	0.0002302934152521423	0.0002302934152521423	0.0002302934152521423	0.0002302934152521423	0.0002302934152521423	0.0002302934152521423	0.0002302934152521423	0.0002302934152521423	0.0002302934152521423	0.00025808744812740085	0.00031367551387791794	0.0003891164602536198	0.0005161748962548017	0.0007027919741315377	0.0009291148132586431	0.0015127895036390728	0.002005140943143653	0.0028429325055264465	0.00445895698841648	0.010581585373223436	0.034766364550823416	0.13168018661072495	0.146951022387617	0.15179512526016206	0.15279571044367138	0.15341114974305212	0.1545308522103125	0.15627393512920373	0.15726657916046297	0.15881510384922737	0.16180891824750523	0.16246803388426137	0.16286509149676506	0.16289288552964032	0.162968326476016	0.16298023820439111	0.16298023820439111	0.16298023820439111
SC_319 - illumina_universal_adapter	0.00044686396455475034	0.00044686396455475034	0.00044686396455475034	0.00044686396455475034	0.0004521837736565926	0.0004521837736565926	0.0004521837736565926	0.0004681432009621194	0.00047878281916580395	0.00048410262826764617	0.0004947422464713307	0.0005638997647952801	0.0006702959468321255	0.0009522458292297656	0.0013512315118679355	0.0017768162400153167	0.0037717446532061663	0.004803787618963566	0.006149699321729659	0.009123472609659487	0.016326494133553915	0.040201797382622	0.1047310817879687	0.12023300551073705	0.12482400076562693	0.1257390079311438	0.12640398406887407	0.12735622989810386	0.129138365947221	0.13022892681309867	0.13262284090892767	0.13935239942275815	0.14044296028863582	0.14144308439978218	0.14154416077271717	0.14163991733655032	0.141650556954754	0.141650556954754	0.141650556954754
SC_321 - illumina_universal_adapter	0.00002111557020337968	0.00002111557020337968	0.00002111557020337968	0.00002111557020337968	0.00002111557020337968	0.00002111557020337968	0.00002111557020337968	0.000029561798284731555	0.00003378491232540749	0.00006756982465081498	0.00007601605273216686	0.00011824719313892622	0.00017737078970838933	0.00029139486880663964	0.0005067736848811124	0.0007263756149962611	0.0011149021067384472	0.0016343451337415874	0.002571876450771645	0.0038894880314625374	0.009126149441900698	0.030727377759958114	0.07671708966291906	0.0876634012563511	0.09120237082243753	0.09209344788502015	0.09279870792981303	0.0938207015276566	0.09533679946825926	0.09660373368046205	0.09886732280626435	0.10368167281263492	0.10499506127928514	0.10562008215730517	0.10567498263983396	0.10572566000832206	0.10572566000832206	0.10572566000832206	0.10572566000832206
SC_325 - illumina_universal_adapter	0.000004297566236669379	0.000004297566236669379	0.000004297566236669379	0.000004297566236669379	0.000008595132473338758	0.000008595132473338758	0.000008595132473338758	0.000008595132473338758	0.000008595132473338758	0.000030082963656685655	0.000042975662366693795	0.00009024889097005696	0.00012892698710008138	0.00028363937162017905	0.00069190816410377	0.0010142256318539735	0.0013236504008941688	0.0020843196247846488	0.0029868085344852188	0.004628478836892921	0.010980281734690265	0.034530944711638464	0.07959952183559024	0.09277585991721855	0.0962783764001041	0.09709491398507128	0.09774384648680837	0.09875807211866233	0.1001805665429999	0.10122917270474723	0.1026516671290848	0.10513995798011637	0.10585335397540348	0.10620145684057371	0.10624013493670373	0.10627021790036041	0.10627881303283375	0.10627881303283375	0.10627881303283375
SC_330 - illumina_universal_adapter	0.00005890009420390451	0.00005890009420390451	0.00005890009420390451	0.00005890009420390451	0.00005890009420390451	0.00005890009420390451	0.00005890009420390451	0.00005890009420390451	0.00007249242363557479	0.00019935416499783067	0.0002945004710195226	0.00045760842419956585	0.0006932088010151839	0.0010239554838524939	0.002111341838386116	0.0027094043333796077	0.0036925828289370907	0.005151492854603033	0.007163157610490234	0.009922400485119299	0.01841760637991322	0.047115544586646387	0.10244538692649885	0.12003386121108017	0.12533486968943158	0.12648568691464634	0.12769993501054222	0.12919509124802595	0.13064947049721465	0.13188637247549664	0.13397052965501943	0.13879580660326238	0.13986960062836432	0.14045407079392616	0.14050390933517562	0.1405401555469934	0.14057187098233395	0.14057187098233395	0.14057187098233395
SC_331 - illumina_universal_adapter	0.00006843533358139129	0.00006843533358139129	0.00006843533358139129	0.00006843533358139129	0.00006843533358139129	0.00006843533358139129	0.00006843533358139129	0.00007246094143912019	0.0000764865492968491	0.00009661458858549358	0.00012881945144732477	0.00021335721645963167	0.00032204862861831194	0.0005676107079397748	0.0009661458858549358	0.0014492188287824038	0.002359006204629135	0.0032567167569026796	0.004528808839945012	0.006811328495277298	0.013997038521323384	0.03858947692418923	0.08990390028665951	0.10239536146919229	0.1063525339933398	0.10738711521277612	0.10871556580582666	0.11063175514610561	0.11351006476438177	0.1168150888155772	0.1231674980150734	0.1384205261880082	0.14145986012059353	0.1430982825186892	0.14321905075442104	0.14331969095086428	0.14334787020586837	0.14334787020586837	0.14334787020586837
SC_345 - illumina_universal_adapter	0.0005635166931822478	0.0005635166931822478	0.0005635166931822478	0.0005635166931822478	0.0005635166931822478	0.0005635166931822478	0.0005635166931822478	0.0005635166931822478	0.0005998726088714252	0.0007816521873173115	0.0008361860608510775	0.0011452113442090843	0.0015087705011008572	0.0017450839530805094	0.002472202266864055	0.0032174985384921893	0.0065440648240519105	0.008125547156531122	0.009525249910564448	0.012542790912766161	0.021540880045837537	0.0526433659179287	0.13080858464965986	0.14598717944989137	0.1502589995433697	0.15078616032086278	0.15144056680326795	0.15207679532782856	0.1531311168828147	0.15360374378677402	0.15443992984762508	0.1563486154213069	0.15654857295759736	0.15662128478897572	0.1566394627468203	0.1566394627468203	0.1566394627468203	0.1566394627468203	0.1566394627468203
SC_346 - illumina_universal_adapter	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.003632264280907432	0.004094552462113833	0.004754964149551548	0.005679540511964348	0.0067361992118646925	0.007924940249252579	0.009575969467846866	0.018359444910768474	0.04431362422707067	0.0998542471405825	0.12085533880110183	0.1287802790503544	0.13056339060643624	0.13181817281256789	0.1334692020311622	0.13584668410593795	0.13703542514332584	0.13842228968694506	0.1442999537051407	0.1466774357799165	0.14892283551720473	0.14931908252966736	0.1498474118796175	0.14997949421710505	0.14997949421710505	0.14997949421710505
SC_359 - illumina_universal_adapter	0.00039751659896811756	0.00040340573376764524	0.00040340573376764524	0.00040340573376764524	0.00040340573376764524	0.00040340573376764524	0.00040340573376764524	0.00040340573376764524	0.00040340573376764524	0.0004269622729657559	0.0004622970817629219	0.0005329666993572539	0.0006242482887499328	0.000797977765335999	0.001042376859516397	0.0014222260540859319	0.0018403546248523962	0.0022555386282190966	0.003124186011149428	0.004463964178041973	0.011898996862445653	0.05401514438126777	0.1374347388165772	0.15340607239289622	0.15842067067469404	0.158944803671852	0.15927165065322577	0.16004018274456414	0.16148007620304866	0.16207782338520071	0.16331748626050127	0.16508717126775935	0.16535807146853762	0.16548174329932772	0.1655141335407251	0.16552885637772394	0.16552885637772394	0.16552885637772394	0.16552885637772394
SC_360 - illumina_universal_adapter	0.00030589171555625995	0.00030589171555625995	0.00030589171555625995	0.00030589171555625995	0.00030589171555625995	0.00030589171555625995	0.00030589171555625995	0.0003130891676869955	0.000320286619817731	0.00032388534588309874	0.00032388534588309874	0.00034907642834067313	0.00038506368899435077	0.000442643306040235	0.00047503184062854485	0.0006621655960276686	0.0008708917078189989	0.0011371974366562135	0.0017057961549843202	0.0027422292618102364	0.007280222830238986	0.03042003143055371	0.10263566738428863	0.1155442977807628	0.12032700472163656	0.12113671808634431	0.12181687731269882	0.12318439321753856	0.1264412403066964	0.12934181351538282	0.1368559535398707	0.1619750614761377	0.16651305504456645	0.1703456983041831	0.17083152632300777	0.17113741803856403	0.1711842014774138	0.1711842014774138	0.1711842014774138
SC_363 - illumina_universal_adapter	0.0011249666331228246	0.0011249666331228246	0.0011249666331228246	0.0011249666331228246	0.0011249666331228246	0.0011249666331228246	0.0011249666331228246	0.0011249666331228246	0.0011249666331228246	0.0011249666331228246	0.0011331185652469031	0.0011534983955570992	0.0011738782258672953	0.001243169648921962	0.00135729669865906	0.0015488671035749034	0.002359984349920708	0.0029591513610404737	0.0039047754874335723	0.00542918679463624	0.01003095247867852	0.029640425203149204	0.09599715269314771	0.11209314267214059	0.11685794699866443	0.11773427970200286	0.11834975057737078	0.11940950175350099	0.12100728044982036	0.12204665179564035	0.12392974811630247	0.12890650267805237	0.13013744442878822	0.131258335095849	0.13138061407771018	0.13157626044868806	0.13163739993961865	0.13163739993961865	0.13163739993961865
SC_366 - illumina_universal_adapter	0.0003730950134623543	0.0003730950134623543	0.0003730950134623543	0.0003730950134623543	0.0003730950134623543	0.0003730950134623543	0.0003778177351517512	0.0003778177351517512	0.0003778177351517512	0.0003825404568411481	0.00039198590021994185	0.0004061540652881325	0.00041559950866692635	0.00042976767373511697	0.000472272168939689	0.0005194993858336579	0.0006092310979321988	0.0009209307294323935	0.001379034733303892	0.0024322016700393983	0.0065079104879889145	0.026839227360842526	0.08815904577597175	0.10337093233751912	0.10908542558168936	0.11037000588120532	0.11129093661063771	0.11277387122110834	0.11532414093338265	0.11737380214658091	0.11981072653830971	0.12658310944090484	0.13025738691525562	0.13327520607478024	0.13355384665445466	0.1339600007197428	0.1340639005969095	0.1340639005969095	0.1340639005969095
